delta,planted,rep,band,theta_hat,truth,known_location_accept,planted_rank,rank_le_3,rank_le_5,search_promoted,final_accept,rank_of_max_true,regret,selected,n_promoted
3.0,rsi>=65,0,0.5455845570848191,2.919931633960991,3.0,True,1,True,True,True,True,1,0.0,rsi>=65,3
3.0,adx2&rs,2,0.5773565227171025,3.0687373998745024,3.0,True,1,True,True,True,True,1,0.0,adx2&rs,5
3.0,sig_rs_intact,2,0.9008795152900405,3.0577589456692698,3.0,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
3.0,sig_conso+sig_macro_vix_up,1,2.2606095877063463,3.0004170191783492,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_conso+sig_macro_vix_up,1
3.0,adx3,2,0.5351751219104506,2.938817488861518,3.0000000000000004,True,1,True,True,True,True,1,0.0,adx3,5
3.0,adx1&rs,4,0.5877958438266165,3.0934704288450274,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx1&rs,4
3.0,sig_lead_in_lag+sig_macro_vix_up,0,1.2527134228962473,3.38039036906537,3.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_macro_vix_up,2
3.0,sig_conso+sig_macro_vix_up,0,2.521808502646518,3.269441636931935,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_conso+sig_macro_vix_up,1
3.0,adx0,3,0.3593819589126286,3.0151139979180153,3.0,True,1,True,True,True,True,1,0.0,adx0,1
3.0,sig_lead_in_lag,3,0.6813554025409706,2.966878684189169,3.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
3.0,sig_conso+sig_h1_dr,0,0.897061924319613,3.1364000057366073,2.9999999999999996,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
3.0,adx1,0,0.610394563670368,2.947043564165947,3.0,True,1,True,True,True,True,1,0.0,adx1,3
3.0,sig_lead_in_lag+sig_h1_dr,3,0.6121442834890218,3.0328090029210895,3.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
3.0,sig_conso+sig_lead_in_lag+sig_h1_dr,0,0.7508992786339513,3.019028574833634,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
3.0,rsi50-65&rs,0,0.6885848021677022,2.9615851149318306,3.0,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
3.0,adx3,0,0.5797556979840235,2.9818698854415087,3.0,True,1,True,True,True,True,1,0.0,adx3,5
3.0,rsi35-50&conso,4,0.5911058859811457,2.9993416938242894,2.9999999999999996,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
3.0,¬sig_h1_dr,3,0.5919843462915865,3.128224181957642,3.0000000000000004,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
3.0,sig_lead_in_lag+sig_macro_vix_up,1,0.6729704787540906,3.056131547312785,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_macro_vix_up,5
3.0,adx1,4,0.576940697798044,3.1078460050384695,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx1,3
3.0,adx-1,0,1.9756750896115358,2.8389017667351175,3.0,True,1,True,True,True,True,1,0.0,adx-1,1
3.0,¬sig_rs_intact,2,0.8425436871304935,2.9410138298338846,3.0,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
3.0,rsi50-65&conso,0,0.5567608737164864,2.961670111499615,2.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
3.0,¬sig_lead_in_lag,0,0.41944712872906975,2.9002623981652076,3.0000000000000004,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
3.0,sig_conso+sig_lead_in_lag,2,0.6618072280612953,2.8951785061096427,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
3.0,rsi35-50,3,0.5285030021419435,3.0086715899899015,3.0000000000000004,True,1,True,True,True,True,1,0.0,rsi35-50,3
3.0,rsi<35&rs,0,0.8667483515155459,3.3796708730275045,3.0,True,1,True,True,True,True,1,0.0,rsi<35&rs,1
3.0,rsi35-50&rs,2,0.7347717651374308,3.169451155385041,3.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
3.0,adx2&rs,0,0.7461955547864639,3.2040541488535625,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx2&rs,3
3.0,sig_conso+sig_h1_dr,1,0.6804083660623466,3.089594608633414,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
3.0,rsi<35&conso,0,0.6848501213564242,3.119319972198009,3.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
3.0,sig_conso,2,0.6623824418247,3.0279187996381776,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_conso,5
3.0,sig_lead_in_lag,0,0.8473980319116443,3.1159767685548956,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
3.0,adx1&rs,0,0.6333874429578183,2.9079066922231913,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx1&rs,4
3.0,rsi50-65,0,0.5527463543318575,2.949480774955632,3.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
3.0,rsi50-65&conso,2,0.5601918458915034,2.96312510850284,3.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
3.0,sig_rs_intact,4,0.699940778999245,3.0105120443734097,3.0,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
3.0,adx3,3,0.5152647934709524,2.915666470811554,3.0,True,1,True,True,True,True,1,0.0,adx3,5
3.0,sig_conso,0,0.6266790625364629,2.9760802916509834,2.9999999999999996,True,1,True,True,True,True,1,0.0,sig_conso,5
3.0,¬sig_conso,1,0.5414014742695327,2.879462282316865,3.0,True,1,True,True,True,True,1,0.0,¬sig_conso,5
3.0,¬sig_lead_in_lag,1,0.4786628192971351,2.8414050631949386,3.0,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
3.0,rsi50-65,1,0.5266090914359352,2.9672539556006865,3.0000000000000004,True,1,True,True,True,True,1,0.0,rsi50-65,3
3.0,adx1,1,0.5859725105085625,3.129047566704163,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx1,3
3.0,rsi50-65&rs,2,0.7020861624559214,3.0143908297697974,2.9999999999999996,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
3.0,adx3&rs,4,0.535308892309397,2.9509843319419007,3.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
3.0,sig_conso+sig_macro_vix_up,4,2.256279628000287,3.011066262011491,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_macro_vix_up,1
3.0,adx2,0,0.7322682649658961,3.079986015303496,3.0,True,1,True,True,True,True,1,0.0,adx2,3
3.0,rsi35-50&conso,3,0.6175603770211429,2.976554880237616,3.0,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
3.0,¬sig_lead_in_lag,2,0.5924232263103142,3.050482208828468,3.0000000000000004,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
3.0,rsi35-50,4,0.5370949148590051,3.0166638291653785,3.0,True,1,True,True,True,True,1,0.0,rsi35-50,3
3.0,adx3&rs,1,0.5930930966255292,2.977957920669425,3.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
3.0,rsi<35&conso,1,0.7967426769942865,3.2158379745503516,3.0000000000000004,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
3.0,rsi50-65&conso,3,0.5868931593124799,3.0150118927759832,3.0000000000000004,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
3.0,sig_conso+sig_macro_vix_up,2,2.624549455069857,3.346623024540357,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_macro_vix_up,1
3.0,sig_rs_intact+sig_conso,4,0.661924915638591,2.9810191327912205,2.9999999999999996,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_conso,5
3.0,sig_rs_intact,3,0.7043101738248679,2.934231178398818,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
3.0,adx2,3,0.674261013369742,3.0743252959731713,3.0,True,1,True,True,True,True,1,0.0,adx2,3
3.0,adx3,4,0.4862370555495957,2.9142534952737345,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx3,5
3.0,sig_conso,4,0.7887784426702076,3.01622863664839,3.0,True,1,True,True,True,True,1,0.0,sig_conso,5
3.0,rsi50-65&conso,4,0.5421282041878347,3.0105152840842884,3.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
3.0,¬sig_rs_intact,1,0.8874298336388681,2.9499436027374286,2.9999999999999996,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
3.0,sig_macro_vix_up,4,2.9430329912681215,2.9430329912681215,3.0000000000000004,True,1,True,True,False,False,1,0.0,sig_macro_vix_up,0
3.0,¬sig_rs_intact,3,0.951099603173801,3.0901742232487153,3.0,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
3.0,rsi50-65,4,0.5380674830356493,3.026886093638541,2.9999999999999996,True,1,True,True,True,True,1,0.0,rsi50-65,3
3.0,sig_h1_dr+sig_macro_vix_up,2,1.4619726036273517,3.345779546674277,3.0,True,1,True,True,True,True,1,0.0,sig_h1_dr+sig_macro_vix_up,3
3.0,sig_conso+sig_lead_in_lag,1,0.6915256757863275,3.129466243671141,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
3.0,sig_rs_intact+sig_macro_vix_up,0,1.941251542193198,3.2574043855320465,3.000000000000001,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_macro_vix_up,3
3.0,sig_rs_intact+sig_macro_vix_up,4,1.7717729528938089,3.0158693394401253,3.0,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_macro_vix_up,3
3.0,sig_conso,3,0.6294590847584447,3.02595543511709,3.0,True,1,True,True,True,True,1,0.0,sig_conso,5
3.0,adx-1,4,2.63799925548436,3.492695537629997,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx-1,1
3.0,adx2&rs,4,0.7168265579839942,3.122417026287251,3.0,True,1,True,True,True,True,1,0.0,adx2&rs,2
3.0,sig_lead_in_lag,1,0.7103519632099781,3.117907909848283,3.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
3.0,sig_conso,1,0.7178900025695445,3.105236702613463,3.0,True,1,True,True,True,True,1,0.0,sig_conso,5
3.0,rsi<35,1,0.6969356947436828,3.0620561954372394,2.9999999999999996,True,1,True,True,True,True,1,0.0,rsi<35,3
3.0,rsi<35&rs,2,0.5558256537303241,2.9038550083700834,2.9999999999999996,True,1,True,True,True,True,1,0.0,rsi<35&rs,3
3.0,¬sig_macro_vix_up,1,3.0050518863541322,3.0050518863541322,3.000000000000001,True,1,True,True,False,False,1,0.0,¬sig_macro_vix_up,0
3.0,¬sig_macro_vix_up,0,2.6912499101543115,2.6912499101543115,2.9999999999999996,True,1,True,True,False,False,1,0.0,¬sig_macro_vix_up,0
3.0,sig_lead_in_lag,4,0.7556947094683683,3.1448427377317723,3.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
3.0,sig_h1_dr,0,1.0170665021832195,3.1793160564573113,2.9999999999999996,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
3.0,¬sig_conso,0,0.6339183473599139,3.037798505680273,3.0000000000000004,True,1,True,True,True,True,1,0.0,¬sig_conso,3
3.0,rsi<35&rs,4,0.6239134150398209,3.1589725128899593,2.9999999999999996,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
3.0,sig_h1_dr,4,0.8295212801237878,3.0440779775382834,3.0,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
3.0,sig_conso+sig_lead_in_lag+sig_h1_dr,1,0.631533266820813,3.1147969959656767,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
3.0,rsi35-50&rs,3,0.6075954662883014,2.9121793280863533,3.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
3.0,¬sig_conso,4,0.6684565198261156,2.9870405839319183,3.0,True,1,True,True,True,True,1,0.0,¬sig_conso,3
3.0,sig_lead_in_lag+sig_macro_vix_up,4,0.8405179698965601,3.0652941266732774,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_macro_vix_up,3
3.0,rsi35-50&conso,2,0.6547691788739279,3.066698620677548,3.0,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
3.0,rsi50-65,2,0.5813383270793914,2.9708296057740773,3.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
3.0,sig_macro_vix_up,3,3.0000862656547533,3.0000862656547533,3.0,True,1,True,True,False,False,1,0.0,sig_macro_vix_up,0
3.0,rsi<35,3,0.5263274048448359,2.9383507827744353,3.0,True,1,True,True,True,True,1,0.0,rsi<35,4
3.0,sig_conso+sig_lead_in_lag,3,0.6125585816102399,2.944661306938906,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
3.0,¬sig_rs_intact,0,0.5198575508646496,2.874185818669665,3.0,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,3
3.0,sig_macro_vix_up,1,2.971676060494481,2.971676060494481,3.0000000000000004,True,1,True,True,False,False,1,0.0,sig_macro_vix_up,0
3.0,adx1,2,0.604264742897157,3.1313450293582754,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx1,3
3.0,sig_lead_in_lag+sig_h1_dr,0,0.7879256056719041,3.156343807679695,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
3.0,rsi50-65&rs,4,0.6312651299298658,3.032608495591121,3.0,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
3.0,sig_conso+sig_lead_in_lag,4,0.698331720196117,3.13278500010076,3.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
3.0,sig_h1_dr,3,0.5971660199196553,2.903697301547235,3.0,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
3.0,sig_macro_vix_up,2,3.380195554214996,3.380195554214996,3.0,True,1,True,True,False,False,1,0.0,sig_macro_vix_up,0
3.0,¬sig_lead_in_lag,4,0.8639230300018295,2.8355473676256393,3.0,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,2
3.0,adx1&rs,1,0.6198917129509032,3.0853150984029942,3.0,True,1,True,True,True,True,1,0.0,adx1&rs,4
3.0,rsi<35&rs,1,0.8135814691017037,3.3636535758280472,3.0,True,1,True,True,True,True,1,0.0,rsi<35&rs,1
3.0,¬sig_conso,3,0.6549201882496865,2.9793678615657213,3.0,True,1,True,True,True,True,1,0.0,¬sig_conso,3
3.0,rsi>=65,2,0.5596782228566388,3.0592210392055197,3.0,True,1,True,True,True,True,1,0.0,rsi>=65,3
3.0,¬sig_macro_vix_up,3,3.0127728973813728,3.0127728973813728,3.0,True,1,True,True,False,False,1,0.0,¬sig_macro_vix_up,0
3.0,adx0,2,0.5845543335310339,2.9955203499208434,2.9999999999999996,True,1,True,True,True,True,1,0.0,adx0,1
3.0,¬sig_h1_dr,1,0.5409433808121259,2.9774111323275285,3.0000000000000004,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
3.0,adx2,2,0.602440672265963,2.963282531127396,3.0,True,1,True,True,True,True,1,0.0,adx2,4
3.0,adx1&rs,3,0.47206286937168007,2.969858153879877,3.0,True,1,True,True,True,True,1,0.0,adx1&rs,4
3.0,adx3&rs,0,0.7129991788600318,3.088488365134949,3.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
3.0,sig_h1_dr+sig_macro_vix_up,1,1.02574919144517,2.9962750326368064,3.0,True,1,True,True,True,True,1,0.0,sig_h1_dr+sig_macro_vix_up,3
3.0,sig_rs_intact+sig_macro_vix_up,2,1.997658942149689,3.3128141181954103,3.0,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_macro_vix_up,3
3.0,adx2,4,0.7101321080378918,3.0424009345867438,3.0,True,1,True,True,True,True,1,0.0,adx2,3
3.0,sig_conso+sig_h1_dr,4,0.712491026246375,3.02846819591122,3.0000000000000004,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
3.0,sig_lead_in_lag+sig_h1_dr,1,0.6131458877719892,3.0327333581463556,3.0000000000000004,True,2,True,True,True,True,2,0.05362993479153921,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,adx-1,2,4.572379445567047,6.16679650883455,5.999999999999999,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,adx2,4,1.2678428544780656,6.042400934586745,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2,4
6.0,rsi50-65&rs,1,1.3088788557381095,6.0090967834968705,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,adx2&rs,0,1.1944906082555526,6.204054148853564,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2&rs,3
6.0,sig_macro_vix_up,0,6.336327560179934,6.336327560179934,6.0,True,1,True,True,False,False,1,0.0,sig_macro_vix_up,0
6.0,rsi<35,1,1.1537678777000737,6.06205619543724,6.0,True,1,True,True,True,True,1,0.0,rsi<35,4
6.0,rsi>=65,1,1.0115903779689748,6.123547136038278,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,rsi35-50&rs,3,1.1542700389515903,5.912179328086353,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,adx0,3,0.6502379152307997,6.015113997918015,6.0,True,1,True,True,True,True,1,0.0,adx0,1
6.0,¬sig_lead_in_lag,0,0.8132283766462324,5.900262398165208,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
6.0,sig_rs_intact,4,1.4186448103905627,6.010512044373409,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,rsi<35&conso,2,1.2592430294960437,6.025443471987414,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,sig_h1_dr,3,1.1830814206751084,5.9036973015472345,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,¬sig_lead_in_lag,4,1.0504651642670078,5.83554736762564,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,4
6.0,¬sig_macro_vix_up,2,5.66693838149697,5.66693838149697,6.000000000000001,True,1,True,True,False,False,1,0.0,¬sig_macro_vix_up,0
6.0,sig_conso+sig_lead_in_lag,1,1.2098616586731996,6.129466243671141,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag,5
6.0,sig_conso+sig_h1_dr,3,1.055397098748887,5.8349950597372375,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,rsi<35&conso,0,1.159353276427865,6.119319972198009,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,¬sig_h1_dr,0,0.8469453037473863,5.817807509482249,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_h1_dr,3
6.0,adx3,3,1.0656259824761876,5.915666470811555,6.000000000000001,True,1,True,True,True,True,1,0.0,adx3,5
6.0,rsi<35,0,1.0649817885843023,6.061665649068224,6.0,True,1,True,True,True,True,1,0.0,rsi<35,4
6.0,sig_conso,3,1.2014718857561846,6.0259554351170905,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,rsi35-50&rs,4,1.2161161271930976,6.0149617229474215,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,adx2&rs,4,1.201339662910546,6.122417026287252,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2&rs,2
6.0,adx1&rs,1,1.0601239061735435,6.085315098402995,6.0,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,rsi50-65,1,1.0624087498114452,5.967253955600685,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,rsi35-50&conso,4,1.1743801101332765,5.999341693824289,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,sig_conso,2,1.229191698743345,6.027918799638178,6.0,True,1,True,True,True,True,1,0.0,sig_conso,5
6.0,sig_conso+sig_macro_vix_up,2,4.920456485713463,6.3466230245403565,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_macro_vix_up,1
6.0,rsi<35&conso,4,1.1839588227111375,6.0429108757583965,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,rsi>=65,4,1.0225312507307094,5.993451401265029,6.0,True,1,True,True,True,True,1,0.0,rsi>=65,3
6.0,rsi50-65&rs,0,1.3095418127746685,5.96158511493183,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi50-65&rs,5
6.0,rsi35-50&conso,1,1.2565879141211735,6.0453419370133705,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50&conso,5
6.0,sig_h1_dr,4,1.3588316555768056,6.044077977538284,6.0,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,¬sig_conso,2,1.2489757806214024,5.976072602527084,6.0,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,¬sig_rs_intact,0,1.1425813094792003,5.874185818669666,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,4,1.073305599074156,6.122063317700315,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,sig_rs_intact+sig_macro_vix_up,1,3.33230209247926,6.132288250355941,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_rs_intact+sig_macro_vix_up,3
6.0,adx3&rs,4,1.0691147159223118,5.950984331941901,6.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,adx0,4,0.585969187109837,5.923335377609118,6.000000000000001,True,1,True,True,True,True,1,0.0,adx0,1
6.0,rsi35-50,3,1.0063655870386956,6.0086715899899,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,rsi35-50,1,0.9118390277384629,5.9214172919235875,6.0,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,¬sig_lead_in_lag,3,0.902393395518537,6.044778026016556,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_lead_in_lag,3
6.0,sig_lead_in_lag+sig_h1_dr,0,1.1259818511359894,6.156343807679694,6.0,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,adx2&rs,2,1.024675118683468,6.068737399874504,6.000000000000001,True,1,True,True,True,True,1,0.0,adx2&rs,5
6.0,rsi50-65&conso,3,1.1033132889792405,6.015011892775983,6.0,True,1,True,True,True,True,1,0.0,rsi50-65&conso,4
6.0,adx1&rs,2,1.0912417454759442,6.182349075528224,6.000000000000001,True,1,True,True,True,True,1,0.0,adx1&rs,4
6.0,rsi50-65,0,1.094338691491032,5.9494807749556315,6.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,sig_conso+sig_h1_dr,1,1.1632545207880511,6.089594608633413,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,sig_conso+sig_h1_dr,0,1.3743997415522762,6.1364000057366095,6.000000000000002,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,¬sig_rs_intact,4,1.8367683901243852,5.952941231164712,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,sig_rs_intact,1,1.480160150251715,6.055371214136328,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,rsi<35&rs,1,1.31871392968563,6.363653575828048,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi<35&rs,1
6.0,adx3&rs,0,1.2089379266880556,6.088488365134949,6.0,True,1,True,True,True,True,1,0.0,adx3&rs,5
6.0,¬sig_conso,3,1.2610769220976241,5.979367861565723,6.000000000000001,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,sig_h1_dr+sig_macro_vix_up,1,1.9279277175537965,5.996275032636806,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_h1_dr+sig_macro_vix_up,3
6.0,sig_h1_dr,0,1.632814950487052,6.179316056457312,6.0,True,1,True,True,True,True,1,0.0,sig_h1_dr,5
6.0,rsi50-65,2,1.1306710554481025,5.970829605774077,6.0,True,1,True,True,True,True,1,0.0,rsi50-65,3
6.0,rsi35-50&rs,1,1.1435206282542052,5.930316593858234,6.0,True,1,True,True,True,True,1,0.0,rsi35-50&rs,5
6.0,¬sig_rs_intact,2,1.4775814430349832,5.941013829833885,6.0,True,1,True,True,True,True,1,0.0,¬sig_rs_intact,4
6.0,rsi<35&rs,0,1.2876240106317145,6.379670873027505,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
6.0,adx2,2,1.1324290260315892,5.963282531127395,5.999999999999999,True,1,True,True,True,True,1,0.0,adx2,4
6.0,rsi<35&conso,1,1.33179923868027,6.215837974550352,6.000000000000001,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,2,0.8096688788763624,5.853113064509335,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,sig_lead_in_lag,2,1.1432378175316076,5.949091625723495,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag,5
6.0,sig_lead_in_lag+sig_h1_dr,3,1.0305295277989004,6.032809002921089,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_lead_in_lag+sig_h1_dr,5
6.0,¬sig_conso,0,1.2551458934798345,6.037798505680271,5.999999999999998,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,adx-1,3,4.608262200524171,6.300423637370229,6.0,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,¬sig_macro_vix_up,0,5.691249910154312,5.691249910154312,6.0,True,1,True,True,False,False,1,0.0,¬sig_macro_vix_up,0
6.0,sig_conso+sig_h1_dr,2,1.4373140464152536,6.06320830386788,6.0,True,1,True,True,True,True,1,0.0,sig_conso+sig_h1_dr,5
6.0,rsi<35&rs,4,1.1208205468190946,6.15897251288996,6.0,True,1,True,True,True,True,1,0.0,rsi<35&rs,2
6.0,rsi35-50,4,1.0259494087222658,6.016663829165378,5.999999999999999,True,1,True,True,True,True,1,0.0,rsi35-50,3
6.0,¬sig_conso,1,1.1955645445201468,5.879462282316864,5.999999999999999,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,adx1,0,0.9767884953552807,5.947043564165948,6.0,True,1,True,True,True,True,1,0.0,adx1,3
6.0,sig_rs_intact,3,1.4109237313531593,5.934231178398817,5.999999999999999,True,1,True,True,True,True,1,0.0,sig_rs_intact,5
6.0,¬sig_conso,4,1.2759745667711768,5.987040583931918,6.0,True,1,True,True,True,True,1,0.0,¬sig_conso,3
6.0,sig_h1_dr+sig_macro_vix_up,3,1.8067110015710686,5.77248947111477,6.0,True,1,True,True,True,True,1,0.0,sig_h1_dr+sig_macro_vix_up,3
6.0,adx1,1,1.0460266354301608,6.1290475667041635,6.0,True,1,True,True,True,True,1,0.0,adx1,3
6.0,adx-1,1,4.586935713397723,6.176739342359562,6.0,True,1,True,True,True,True,1,0.0,adx-1,1
6.0,sig_conso+sig_lead_in_lag+sig_h1_dr,0,1.0311232985815708,6.0190285748336345,6.000000000000001,True,1,True,True,True,True,1,0.0,sig_conso+sig_lead_in_lag+sig_h1_dr,5
6.0,adx1,2,1.0683658424175226,6.131345029358276,6.000000000000001,True,1,True,True,True,True,1,0.0,adx1,3
6.0,rsi<35&conso,3,1.2259005542397834,6.101902896399442,6.0,True,1,True,True,True,True,1,0.0,rsi<35&conso,3
6.0,sig_h1_dr+sig_macro_vix_up,2,2.4521073573161205,6.345779546674277,6.0,True,1,True,True,True,True,1,0.0,sig_h1_dr+sig_macro_vix_up,3
